Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Date,Hour,Minute,Time Period
632,Airport,27,Trip Completed,11/7/2016 12:20,11/7/2016 13:10,11/7/2016,12,20,Afternoon
763,City,27,Trip Completed,11/7/2016 16:19,11/7/2016 17:25,11/7/2016,16,19,Evening
1786,Airport,27,Trip Completed,12/7/2016 9:03,12/7/2016 9:58,12/7/2016,9,3,Morning
1968,City,27,Trip Completed,12/7/2016 12:10,12/7/2016 12:49,12/7/2016,12,10,Afternoon
2088,Airport,27,Trip Completed,12/7/2016 15:51,12/7/2016 17:02,12/7/2016,15,51,Afternoon
2473,Airport,27,Trip Completed,12/7/2016 20:43,12/7/2016 21:20,12/7/2016,20,43,Night
2869,Airport,27,Trip Completed,7/13/2016 5:50,7/13/2016 6:27,7/13/2016,5,50,Early Morning
3742,Airport,27,Trip Completed,7/13/2016 20:24,7/13/2016 20:48,7/13/2016,20,24,Night
4440,Airport,27,Trip Completed,7/14/2016 8:26,7/14/2016 9:00,7/14/2016,8,26,Morning
5234,City,27,Trip Completed,7/14/2016 21:09,7/14/2016 21:52,7/14/2016,21,9,Night
6354,Airport,27,Trip Completed,7/15/2016 18:59,7/15/2016 19:35,7/15/2016,18,59,Evening
6638,City,27,Trip Completed,7/15/2016 21:59,7/15/2016 23:13,7/15/2016,21,59,Night
84,City,28,Trip Completed,11/7/2016 4:50,11/7/2016 5:26,11/7/2016,4,50,Early Morning
1199,City,28,Trip Completed,11/7/2016 21:17,11/7/2016 21:53,11/7/2016,21,17,Night
1676,Airport,28,Trip Completed,12/7/2016 7:44,12/7/2016 8:40,12/7/2016,7,44,Early Morning
2774,City,28,Trip Completed,7/13/2016 4:33,7/13/2016 5:13,7/13/2016,4,33,Early Morning
3220,Airport,28,Trip Completed,7/13/2016 9:51,7/13/2016 10:24,7/13/2016,9,51,Morning
3718,Airport,28,Trip Completed,7/13/2016 19:56,7/13/2016 20:47,7/13/2016,19,56,Night
4904,Airport,28,Trip Completed,7/14/2016 18:02,7/14/2016 18:58,7/14/2016,18,2,Evening
6527,Airport,28,Trip Completed,7/15/2016 20:54,7/15/2016 21:53,7/15/2016,20,54,Night
6710,City,28,Trip Completed,7/15/2016 23:02,7/16/2016 0:12,7/15/2016,23,2,Night
1584,Airport,29,Trip Completed,12/7/2016 6:26,12/7/2016 7:18,12/7/2016,6,26,Early Morning
1966,Airport,29,Trip Completed,12/7/2016 12:05,12/7/2016 13:12,12/7/2016,12,5,Afternoon
2827,City,29,Trip Completed,7/13/2016 5:18,7/13/2016 6:18,7/13/2016,5,18,Early Morning
2945,Airport,29,Trip Completed,7/13/2016 6:34,7/13/2016 7:28,7/13/2016,6,34,Early Morning
3365,City,29,Trip Completed,7/13/2016 13:47,7/13/2016 14:51,7/13/2016,13,47,Afternoon
3548,Airport,29,Trip Completed,7/13/2016 18:07,7/13/2016 19:12,7/13/2016,18,7,Evening
3753,City,29,Trip Completed,7/13/2016 20:30,7/13/2016 21:42,7/13/2016,20,30,Night
4569,Airport,29,Trip Completed,7/14/2016 9:48,7/14/2016 10:49,7/14/2016,9,48,Morning
6309,Airport,29,Trip Completed,7/15/2016 18:29,7/15/2016 19:42,7/15/2016,18,29,Evening
6437,City,29,Trip Completed,7/15/2016 19:53,7/15/2016 20:26,7/15/2016,19,53,Night
517,Airport,30,Trip Completed,11/7/2016 9:45,11/7/2016 10:24,11/7/2016,9,45,Morning
1406,Airport,30,Trip Completed,12/7/2016 3:02,12/7/2016 3:55,12/7/2016,3,2,Late Night
1643,Airport,30,Trip Completed,12/7/2016 7:18,12/7/2016 8:10,12/7/2016,7,18,Early Morning
2108,Airport,30,Trip Completed,12/7/2016 16:14,12/7/2016 16:48,12/7/2016,16,14,Evening
2647,City,30,Trip Completed,12/7/2016 22:46,12/7/2016 23:18,12/7/2016,22,46,Night
3129,City,30,Trip Completed,7/13/2016 8:41,7/13/2016 9:41,7/13/2016,8,41,Morning
3738,Airport,30,Trip Completed,7/13/2016 20:15,7/13/2016 20:55,7/13/2016,20,15,Night
4422,Airport,30,Trip Completed,7/14/2016 8:13,7/14/2016 9:13,7/14/2016,8,13,Morning
4790,City,30,Trip Completed,7/14/2016 16:43,7/14/2016 17:56,7/14/2016,16,43,Evening
5496,City,30,Trip Completed,7/15/2016 4:59,7/15/2016 5:34,7/15/2016,4,59,Early Morning
6484,Airport,30,Trip Completed,7/15/2016 20:19,7/15/2016 21:01,7/15/2016,20,19,Night
6731,Airport,30,Trip Completed,7/15/2016 23:23,7/16/2016 0:11,7/15/2016,23,23,Night
629,Airport,31,Trip Completed,11/7/2016 12:14,11/7/2016 13:00,11/7/2016,12,14,Afternoon
745,Airport,31,Trip Completed,11/7/2016 15:48,11/7/2016 16:45,11/7/2016,15,48,Afternoon
1064,City,31,Trip Completed,11/7/2016 19:53,11/7/2016 20:31,11/7/2016,19,53,Night
1886,Airport,31,Trip Completed,12/7/2016 10:10,12/7/2016 10:35,12/7/2016,10,10,Morning
5608,Airport,31,Trip Completed,7/15/2016 6:18,7/15/2016 7:07,7/15/2016,6,18,Early Morning
5877,City,31,Trip Completed,7/15/2016 9:37,7/15/2016 10:08,7/15/2016,9,37,Morning
6100,Airport,31,Trip Completed,7/15/2016 14:44,7/15/2016 15:41,7/15/2016,14,44,Afternoon
6659,Airport,31,Trip Completed,7/15/2016 22:15,7/15/2016 23:07,7/15/2016,22,15,Night
2162,Airport,32,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,12/7/2016,17,34,Evening
3294,Airport,32,Trip Completed,7/13/2016 11:23,7/13/2016 12:14,7/13/2016,11,23,Morning
3686,City,32,Trip Completed,7/13/2016 19:33,7/13/2016 20:34,7/13/2016,19,33,Night
4784,City,32,Trip Completed,7/14/2016 16:41,7/14/2016 17:15,7/14/2016,16,41,Evening
5896,City,32,Trip Completed,7/15/2016 9:47,7/15/2016 10:32,7/15/2016,9,47,Morning
6190,City,32,Trip Completed,7/15/2016 17:11,7/15/2016 17:55,7/15/2016,17,11,Evening
6551,City,32,Trip Completed,7/15/2016 21:03,7/15/2016 22:17,7/15/2016,21,3,Night
145,City,33,Trip Completed,11/7/2016 5:32,11/7/2016 6:37,11/7/2016,5,32,Early Morning
735,City,33,Trip Completed,11/7/2016 15:27,11/7/2016 16:32,11/7/2016,15,27,Afternoon
918,Airport,33,Trip Completed,11/7/2016 18:22,11/7/2016 19:04,11/7/2016,18,22,Evening
1478,City,33,Trip Completed,12/7/2016 5:16,12/7/2016 6:13,12/7/2016,5,16,Early Morning
1957,City,33,Trip Completed,12/7/2016 11:45,12/7/2016 12:55,12/7/2016,11,45,Morning
3097,City,33,Trip Completed,7/13/2016 8:15,7/13/2016 9:12,7/13/2016,8,15,Morning
3981,Airport,33,Trip Completed,7/13/2016 23:13,7/13/2016 23:38,7/13/2016,23,13,Night
4175,City,33,Trip Completed,7/14/2016 5:11,7/14/2016 6:15,7/14/2016,5,11,Early Morning
6237,City,33,Trip Completed,7/15/2016 17:50,7/15/2016 18:49,7/15/2016,17,50,Evening
738,City,34,Trip Completed,11/7/2016 15:30,11/7/2016 16:44,11/7/2016,15,30,Afternoon
2731,City,34,Trip Completed,7/13/2016 2:38,7/13/2016 3:16,7/13/2016,2,38,Late Night
2863,Airport,34,Trip Completed,7/13/2016 5:46,7/13/2016 6:22,7/13/2016,5,46,Early Morning
3528,Airport,34,Trip Completed,7/13/2016 17:50,7/13/2016 18:17,7/13/2016,17,50,Evening
4653,City,34,Trip Completed,7/14/2016 11:58,7/14/2016 12:55,7/14/2016,11,58,Morning
5042,City,34,Trip Completed,7/14/2016 19:21,7/14/2016 20:05,7/14/2016,19,21,Night
360,Airport,35,Trip Completed,11/7/2016 8:02,11/7/2016 9:05,11/7/2016,8,2,Morning
771,Airport,35,Trip Completed,11/7/2016 16:19,11/7/2016 17:34,11/7/2016,16,19,Evening
1274,City,35,Trip Completed,11/7/2016 22:01,11/7/2016 23:21,11/7/2016,22,1,Night
1501,City,35,Trip Completed,12/7/2016 5:41,12/7/2016 6:47,12/7/2016,5,41,Early Morning
1972,City,35,Trip Completed,12/7/2016 12:22,12/7/2016 12:43,12/7/2016,12,22,Afternoon
2871,City,35,Trip Completed,7/13/2016 5:53,7/13/2016 7:00,7/13/2016,5,53,Early Morning
3395,City,35,Trip Completed,7/13/2016 14:52,7/13/2016 15:33,7/13/2016,14,52,Afternoon
3572,City,35,Trip Completed,7/13/2016 18:25,7/13/2016 19:31,7/13/2016,18,25,Evening
4118,Airport,35,Trip Completed,7/14/2016 4:28,7/14/2016 5:26,7/14/2016,4,28,Early Morning
4739,City,35,Trip Completed,7/14/2016 14:52,7/14/2016 15:37,7/14/2016,14,52,Afternoon
6556,City,35,Trip Completed,7/15/2016 21:09,7/15/2016 21:38,7/15/2016,21,9,Night
6677,Airport,35,Trip Completed,7/15/2016 22:29,7/15/2016 23:22,7/15/2016,22,29,Night
1104,Airport,36,Trip Completed,11/7/2016 20:17,11/7/2016 21:20,11/7/2016,20,17,Night
1596,Airport,36,Trip Completed,12/7/2016 6:39,12/7/2016 7:30,12/7/2016,6,39,Early Morning
1835,Airport,36,Trip Completed,12/7/2016 9:35,12/7/2016 10:30,12/7/2016,9,35,Morning
2110,Airport,36,Trip Completed,12/7/2016 16:19,12/7/2016 17:12,12/7/2016,16,19,Evening
2759,Airport,36,Trip Completed,7/13/2016 3:50,7/13/2016 4:33,7/13/2016,3,50,Late Night
3010,Airport,36,Trip Completed,7/13/2016 7:26,7/13/2016 8:40,7/13/2016,7,26,Early Morning
3403,City,36,Trip Completed,7/13/2016 15:16,7/13/2016 15:45,7/13/2016,15,16,Afternoon
3856,Airport,36,Trip Completed,7/13/2016 21:34,7/13/2016 22:26,7/13/2016,21,34,Night
4472,City,36,Trip Completed,7/14/2016 8:39,7/14/2016 9:55,7/14/2016,8,39,Morning
5199,City,36,Trip Completed,7/14/2016 20:50,7/14/2016 21:57,7/14/2016,20,50,Night
5612,City,36,Trip Completed,7/15/2016 6:15,7/15/2016 7:17,7/15/2016,6,15,Early Morning
6614,Airport,36,Trip Completed,7/15/2016 21:40,7/15/2016 22:56,7/15/2016,21,40,Night
191,Airport,37,Trip Completed,11/7/2016 5:55,11/7/2016 6:45,11/7/2016,5,55,Early Morning
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,11/7/2016,7,43,Early Morning
488,Airport,37,Trip Completed,11/7/2016 9:35,11/7/2016 10:20,11/7/2016,9,35,Morning
1780,City,37,Trip Completed,12/7/2016 8:58,12/7/2016 9:45,12/7/2016,8,58,Morning
2235,Airport,37,Trip Completed,12/7/2016 18:12,12/7/2016 19:14,12/7/2016,18,12,Evening
2516,City,37,Trip Completed,12/7/2016 21:05,12/7/2016 22:18,12/7/2016,21,5,Night
4209,City,37,Trip Completed,7/14/2016 5:37,7/14/2016 6:42,7/14/2016,5,37,Early Morning
4726,City,37,Trip Completed,7/14/2016 13:52,7/14/2016 15:04,7/14/2016,13,52,Afternoon
5088,Airport,37,Trip Completed,7/14/2016 19:52,7/14/2016 21:06,7/14/2016,19,52,Night
5352,Airport,37,Trip Completed,7/14/2016 23:01,7/14/2016 23:45,7/14/2016,23,1,Night
6024,Airport,37,Trip Completed,7/15/2016 12:43,7/15/2016 13:55,7/15/2016,12,43,Afternoon
6196,Airport,37,Trip Completed,7/15/2016 17:19,7/15/2016 18:03,7/15/2016,17,19,Evening
6297,City,37,Trip Completed,7/15/2016 18:21,7/15/2016 18:57,7/15/2016,18,21,Evening
125,City,38,Trip Completed,11/7/2016 5:12,11/7/2016 6:17,11/7/2016,5,12,Early Morning
1611,City,38,Trip Completed,12/7/2016 6:49,12/7/2016 7:44,12/7/2016,6,49,Early Morning
1814,City,38,Trip Completed,12/7/2016 9:19,12/7/2016 9:59,12/7/2016,9,19,Morning
3088,City,38,Trip Completed,7/13/2016 8:12,7/13/2016 9:01,7/13/2016,8,12,Morning
3384,Airport,38,Trip Completed,7/13/2016 14:40,7/13/2016 15:34,7/13/2016,14,40,Afternoon
4218,Airport,38,Trip Completed,7/14/2016 5:38,7/14/2016 6:24,7/14/2016,5,38,Early Morning
5757,City,38,Trip Completed,7/15/2016 8:12,7/15/2016 9:17,7/15/2016,8,12,Morning
5958,Airport,38,Trip Completed,7/15/2016 10:48,7/15/2016 11:49,7/15/2016,10,48,Morning
6314,City,38,Trip Completed,7/15/2016 18:31,7/15/2016 19:30,7/15/2016,18,31,Evening
249,City,39,Trip Completed,11/7/2016 6:31,11/7/2016 7:14,11/7/2016,6,31,Early Morning
728,City,39,Trip Completed,11/7/2016 15:05,11/7/2016 16:09,11/7/2016,15,5,Afternoon
3042,City,39,Trip Completed,7/13/2016 7:38,7/13/2016 8:32,7/13/2016,7,38,Early Morning
3620,City,39,Trip Completed,7/13/2016 18:54,7/13/2016 20:08,7/13/2016,18,54,Evening
4276,City,39,Trip Completed,7/14/2016 6:22,7/14/2016 7:23,7/14/2016,6,22,Early Morning
4735,City,39,Trip Completed,7/14/2016 14:43,7/14/2016 15:51,7/14/2016,14,43,Afternoon
1353,Airport,40,Trip Completed,11/7/2016 23:51,12/7/2016 0:34,11/7/2016,23,51,Night
1568,City,40,Trip Completed,12/7/2016 6:18,12/7/2016 6:52,12/7/2016,6,18,Early Morning
2465,City,40,Trip Completed,12/7/2016 20:38,12/7/2016 21:37,12/7/2016,20,38,Night
3688,City,40,Trip Completed,7/13/2016 19:39,7/13/2016 20:40,7/13/2016,19,39,Night
4727,City,40,Trip Completed,7/14/2016 14:06,7/14/2016 15:02,7/14/2016,14,6,Afternoon
5348,City,40,Trip Completed,7/14/2016 22:50,7/14/2016 23:45,7/14/2016,22,50,Night
6537,Airport,40,Trip Completed,7/15/2016 20:52,7/15/2016 22:03,7/15/2016,20,52,Night
1941,Airport,41,Trip Completed,12/7/2016 11:29,12/7/2016 12:09,12/7/2016,11,29,Morning
3766,Airport,41,Trip Completed,7/13/2016 20:33,7/13/2016 21:24,7/13/2016,20,33,Night
4243,Airport,41,Trip Completed,7/14/2016 6:02,7/14/2016 6:37,7/14/2016,6,2,Early Morning
4717,Airport,41,Trip Completed,7/14/2016 13:42,7/14/2016 14:36,7/14/2016,13,42,Afternoon
5682,City,41,Trip Completed,7/15/2016 7:16,7/15/2016 8:24,7/15/2016,7,16,Early Morning
6343,City,41,Trip Completed,7/15/2016 18:44,7/15/2016 19:21,7/15/2016,18,44,Evening
6726,Airport,41,Trip Completed,7/15/2016 23:22,7/16/2016 0:12,7/15/2016,23,22,Night
238,City,42,Trip Completed,11/7/2016 6:27,11/7/2016 7:15,11/7/2016,6,27,Early Morning
2624,City,42,Trip Completed,12/7/2016 22:16,12/7/2016 23:17,12/7/2016,22,16,Night
2787,City,42,Trip Completed,7/13/2016 4:54,7/13/2016 5:29,7/13/2016,4,54,Early Morning
3992,City,42,Trip Completed,7/13/2016 23:24,7/14/2016 0:04,7/13/2016,23,24,Night
4974,City,42,Trip Completed,7/14/2016 18:44,7/14/2016 19:16,7/14/2016,18,44,Evening
5478,Airport,42,Trip Completed,7/15/2016 4:43,7/15/2016 5:44,7/15/2016,4,43,Early Morning
5641,City,42,Trip Completed,7/15/2016 6:46,7/15/2016 7:16,7/15/2016,6,46,Early Morning
128,City,43,Trip Completed,11/7/2016 5:12,11/7/2016 5:48,11/7/2016,5,12,Early Morning
627,City,43,Trip Completed,11/7/2016 12:12,11/7/2016 13:10,11/7/2016,12,12,Afternoon
1766,Airport,43,Trip Completed,12/7/2016 8:45,12/7/2016 9:52,12/7/2016,8,45,Morning
2089,City,43,Trip Completed,12/7/2016 15:49,12/7/2016 16:32,12/7/2016,15,49,Afternoon
3565,City,43,Trip Completed,7/13/2016 18:13,7/13/2016 18:50,7/13/2016,18,13,Evening
3954,Airport,43,Trip Completed,7/13/2016 22:43,7/14/2016 0:03,7/13/2016,22,43,Night
4204,City,43,Trip Completed,7/14/2016 5:36,7/14/2016 6:23,7/14/2016,5,36,Early Morning
4651,City,43,Trip Completed,7/14/2016 11:54,7/14/2016 12:47,7/14/2016,11,54,Morning
5814,City,43,Trip Completed,7/15/2016 8:43,7/15/2016 9:55,7/15/2016,8,43,Morning
6062,City,43,Trip Completed,7/15/2016 13:48,7/15/2016 14:51,7/15/2016,13,48,Afternoon
118,Airport,44,Trip Completed,11/7/2016 5:11,11/7/2016 5:52,11/7/2016,5,11,Early Morning
339,Airport,44,Trip Completed,11/7/2016 7:49,11/7/2016 8:45,11/7/2016,7,49,Early Morning
766,City,44,Trip Completed,11/7/2016 16:23,11/7/2016 17:27,11/7/2016,16,23,Evening
1133,Airport,44,Trip Completed,11/7/2016 20:27,11/7/2016 21:31,11/7/2016,20,27,Night
2458,City,44,Trip Completed,12/7/2016 20:33,12/7/2016 21:33,12/7/2016,20,33,Night
3060,Airport,44,Trip Completed,7/13/2016 7:56,7/13/2016 9:12,7/13/2016,7,56,Early Morning
3653,City,44,Trip Completed,7/13/2016 19:18,7/13/2016 19:51,7/13/2016,19,18,Night
4321,City,44,Trip Completed,7/14/2016 6:56,7/14/2016 7:47,7/14/2016,6,56,Early Morning
5672,Airport,44,Trip Completed,7/15/2016 7:07,7/15/2016 7:59,7/15/2016,7,7,Early Morning
1698,City,45,Trip Completed,12/7/2016 7:56,12/7/2016 8:56,12/7/2016,7,56,Early Morning
2098,City,45,Trip Completed,12/7/2016 16:12,12/7/2016 16:42,12/7/2016,16,12,Evening
2733,City,45,Trip Completed,7/13/2016 2:37,7/13/2016 3:45,7/13/2016,2,37,Late Night
2917,Airport,45,Trip Completed,7/13/2016 6:21,7/13/2016 6:53,7/13/2016,6,21,Early Morning
3151,Airport,45,Trip Completed,7/13/2016 9:00,7/13/2016 9:38,7/13/2016,9,0,Morning
3358,City,45,Trip Completed,7/13/2016 13:30,7/13/2016 14:38,7/13/2016,13,30,Afternoon
5435,City,45,Trip Completed,7/15/2016 2:52,7/15/2016 3:43,7/15/2016,2,52,Late Night
5717,Airport,45,Trip Completed,7/15/2016 7:41,7/15/2016 8:24,7/15/2016,7,41,Early Morning
635,Airport,46,Trip Completed,11/7/2016 12:25,11/7/2016 13:29,11/7/2016,12,25,Afternoon
1275,Airport,46,Trip Completed,11/7/2016 22:05,11/7/2016 23:02,11/7/2016,22,5,Night
1562,Airport,46,Trip Completed,12/7/2016 6:16,12/7/2016 7:15,12/7/2016,6,16,Early Morning
2908,Airport,46,Trip Completed,7/13/2016 6:14,7/13/2016 7:17,7/13/2016,6,14,Early Morning
3414,City,46,Trip Completed,7/13/2016 15:28,7/13/2016 16:44,7/13/2016,15,28,Afternoon
3638,Airport,46,Trip Completed,7/13/2016 19:09,7/13/2016 19:58,7/13/2016,19,9,Night
5132,Airport,46,Trip Completed,7/14/2016 20:11,7/14/2016 20:40,7/14/2016,20,11,Night
5422,City,46,Trip Completed,7/15/2016 2:09,7/15/2016 3:09,7/15/2016,2,9,Late Night
5724,City,46,Trip Completed,7/15/2016 7:40,7/15/2016 8:48,7/15/2016,7,40,Early Morning
6026,Airport,46,Trip Completed,7/15/2016 12:50,7/15/2016 13:35,7/15/2016,12,50,Afternoon
6416,City,46,Trip Completed,7/15/2016 19:42,7/15/2016 20:27,7/15/2016,19,42,Night
995,Airport,47,Trip Completed,11/7/2016 19:11,11/7/2016 19:33,11/7/2016,19,11,Night
1771,City,47,Trip Completed,12/7/2016 8:56,12/7/2016 9:27,12/7/2016,8,56,Morning
2729,Airport,47,Trip Completed,7/13/2016 2:36,7/13/2016 3:03,7/13/2016,2,36,Late Night
3416,City,47,Trip Completed,7/13/2016 15:31,7/13/2016 16:06,7/13/2016,15,31,Afternoon
4286,City,47,Trip Completed,7/14/2016 6:35,7/14/2016 7:35,7/14/2016,6,35,Early Morning
5012,Airport,47,Trip Completed,7/14/2016 18:59,7/14/2016 20:05,7/14/2016,18,59,Evening
6761,Airport,47,Trip Completed,7/15/2016 0:05,7/15/2016 0:47,7/15/2016,0,5,Late Night
5638,City,47,Trip Completed,7/15/2016 6:40,7/15/2016 7:18,7/15/2016,6,40,Early Morning
6191,Airport,47,Trip Completed,7/15/2016 17:17,7/15/2016 18:16,7/15/2016,17,17,Evening
443,City,48,Trip Completed,11/7/2016 9:05,11/7/2016 9:45,11/7/2016,9,5,Morning
1299,City,48,Trip Completed,11/7/2016 22:22,11/7/2016 23:06,11/7/2016,22,22,Night
1637,Airport,48,Trip Completed,12/7/2016 7:09,12/7/2016 8:15,12/7/2016,7,9,Early Morning
2099,Airport,48,Trip Completed,12/7/2016 16:03,12/7/2016 17:16,12/7/2016,16,3,Evening
2349,Airport,48,Trip Completed,12/7/2016 19:22,12/7/2016 20:07,12/7/2016,19,22,Night
3081,City,48,Trip Completed,7/13/2016 8:10,7/13/2016 8:47,7/13/2016,8,10,Morning
3555,Airport,48,Trip Completed,7/13/2016 18:08,7/13/2016 19:07,7/13/2016,18,8,Evening
3798,City,48,Trip Completed,7/13/2016 20:55,7/13/2016 21:41,7/13/2016,20,55,Night
3982,Airport,48,Trip Completed,7/13/2016 23:16,7/14/2016 0:34,7/13/2016,23,16,Night
4082,Airport,48,Trip Completed,7/14/2016 2:37,7/14/2016 3:23,7/14/2016,2,37,Late Night
4672,City,48,Trip Completed,7/14/2016 12:36,7/14/2016 13:47,7/14/2016,12,36,Afternoon
4937,City,48,Trip Completed,7/14/2016 18:22,7/14/2016 19:14,7/14/2016,18,22,Evening
5594,Airport,48,Trip Completed,7/15/2016 6:05,7/15/2016 7:02,7/15/2016,6,5,Early Morning
540,City,49,Trip Completed,11/7/2016 9:56,11/7/2016 10:52,11/7/2016,9,56,Morning
1533,City,49,Trip Completed,12/7/2016 5:56,12/7/2016 6:32,12/7/2016,5,56,Early Morning
2359,City,49,Trip Completed,12/7/2016 19:31,12/7/2016 20:28,12/7/2016,19,31,Night
2603,City,49,Trip Completed,12/7/2016 22:00,12/7/2016 22:51,12/7/2016,22,0,Night
2965,Airport,49,Trip Completed,7/13/2016 6:56,7/13/2016 7:25,7/13/2016,6,56,Early Morning
4002,City,49,Trip Completed,7/13/2016 23:39,7/14/2016 0:50,7/13/2016,23,39,Night
4364,Airport,49,Trip Completed,7/14/2016 7:26,7/14/2016 8:07,7/14/2016,7,26,Early Morning
4614,Airport,49,Trip Completed,7/14/2016 10:51,7/14/2016 11:28,7/14/2016,10,51,Morning
5235,Airport,49,Trip Completed,7/14/2016 21:08,7/14/2016 22:00,7/14/2016,21,8,Night
5979,Airport,49,Trip Completed,7/15/2016 11:35,7/15/2016 12:11,7/15/2016,11,35,Morning
6145,Airport,49,Trip Completed,7/15/2016 16:08,7/15/2016 17:20,7/15/2016,16,8,Evening
6363,Airport,49,Trip Completed,7/15/2016 19:07,7/15/2016 19:46,7/15/2016,19,7,Night
2481,City,50,Trip Completed,12/7/2016 20:40,12/7/2016 21:37,12/7/2016,20,40,Night
3328,Airport,50,Trip Completed,7/13/2016 12:28,7/13/2016 13:10,7/13/2016,12,28,Afternoon
3908,Airport,50,Trip Completed,7/13/2016 22:07,7/13/2016 23:15,7/13/2016,22,7,Night
4416,City,50,Trip Completed,7/14/2016 8:12,7/14/2016 9:08,7/14/2016,8,12,Morning
4966,Airport,50,Trip Completed,7/14/2016 18:35,7/14/2016 19:19,7/14/2016,18,35,Evening
5243,City,50,Trip Completed,7/14/2016 21:12,7/14/2016 22:15,7/14/2016,21,12,Night
5697,City,50,Trip Completed,7/15/2016 7:32,7/15/2016 8:12,7/15/2016,7,32,Early Morning
5864,Airport,50,Trip Completed,7/15/2016 9:22,7/15/2016 10:18,7/15/2016,9,22,Morning
6530,Airport,50,Trip Completed,7/15/2016 20:51,7/15/2016 21:30,7/15/2016,20,51,Night
686,City,51,Trip Completed,11/7/2016 13:44,11/7/2016 14:30,11/7/2016,13,44,Afternoon
777,Airport,51,Trip Completed,11/7/2016 16:41,11/7/2016 17:32,11/7/2016,16,41,Evening
1455,Airport,51,Trip Completed,12/7/2016 4:56,12/7/2016 5:27,12/7/2016,4,56,Early Morning
1906,Airport,51,Trip Completed,12/7/2016 10:38,12/7/2016 11:22,12/7/2016,10,38,Morning
2432,Airport,51,Trip Completed,12/7/2016 20:15,12/7/2016 20:59,12/7/2016,20,15,Night
2977,Airport,51,Trip Completed,7/13/2016 6:52,7/13/2016 7:47,7/13/2016,6,52,Early Morning
3964,City,51,Trip Completed,7/13/2016 22:53,7/13/2016 23:34,7/13/2016,22,53,Night
4182,Airport,51,Trip Completed,7/14/2016 5:24,7/14/2016 6:24,7/14/2016,5,24,Early Morning
4679,City,51,Trip Completed,7/14/2016 12:44,7/14/2016 13:39,7/14/2016,12,44,Afternoon
4997,City,51,Trip Completed,7/14/2016 18:57,7/14/2016 19:41,7/14/2016,18,57,Evening
5600,City,51,Trip Completed,7/15/2016 6:09,7/15/2016 7:12,7/15/2016,6,9,Early Morning
5910,Airport,51,Trip Completed,7/15/2016 10:00,7/15/2016 10:52,7/15/2016,10,0,Morning
6597,Airport,51,Trip Completed,7/15/2016 21:35,7/15/2016 22:21,7/15/2016,21,35,Night
64,City,52,Trip Completed,11/7/2016 4:16,11/7/2016 5:28,11/7/2016,4,16,Early Morning
687,Airport,52,Trip Completed,11/7/2016 13:41,11/7/2016 14:25,11/7/2016,13,41,Afternoon
1625,City,52,Trip Completed,12/7/2016 7:01,12/7/2016 7:49,12/7/2016,7,1,Early Morning
1958,Airport,52,Trip Completed,12/7/2016 11:41,12/7/2016 12:35,12/7/2016,11,41,Morning
2160,Airport,52,Trip Completed,12/7/2016 17:32,12/7/2016 18:07,12/7/2016,17,32,Evening
2517,Airport,52,Trip Completed,12/7/2016 21:04,12/7/2016 22:20,12/7/2016,21,4,Night
2894,City,52,Trip Completed,7/13/2016 6:01,7/13/2016 7:13,7/13/2016,6,1,Early Morning
3739,Airport,52,Trip Completed,7/13/2016 20:21,7/13/2016 21:06,7/13/2016,20,21,Night
4737,City,52,Trip Completed,7/14/2016 14:37,7/14/2016 15:47,7/14/2016,14,37,Afternoon
5064,Airport,52,Trip Completed,7/14/2016 19:28,7/14/2016 20:34,7/14/2016,19,28,Night
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35,11/7/2016,7,26,Early Morning
2107,City,53,Trip Completed,12/7/2016 16:18,12/7/2016 17:14,12/7/2016,16,18,Evening
2819,City,53,Trip Completed,7/13/2016 5:12,7/13/2016 6:23,7/13/2016,5,12,Early Morning
2932,Airport,53,Trip Completed,7/13/2016 6:28,7/13/2016 7:11,7/13/2016,6,28,Early Morning
3593,City,53,Trip Completed,7/13/2016 18:34,7/13/2016 19:27,7/13/2016,18,34,Evening
4760,City,53,Trip Completed,7/14/2016 15:19,7/14/2016 16:37,7/14/2016,15,19,Afternoon
6681,Airport,53,Trip Completed,7/15/2016 22:32,7/15/2016 23:34,7/15/2016,22,32,Night
